Unnamed: 0,review,model,sentiment
7716,"quickly. faded that scent pleasant gentle, a had and overnight redness reduced treatment gel overnight The",GPT-5-mini,positive
7717,straightforward. cleanup made plates removable the and burgers on sear nice a reached grill countertop The,GPT-5-mini,positive
7718,drape. pleasant a had that yarn and follow to fun were that patterns included subscription knitting The,GPT-5-mini,positive
7719,practice. during board the to attached it keeps suction pen's the and intuitive is toy letter-tracing The,GPT-5-mini,positive
7720,outings. rough few a after even intact stayed seams the and lightweight is tee summer The,GPT-5-mini,positive
7721,spots. sensitive irritate didn't and weeks couple a over texture skin's my smoothed serum overnight The,GPT-5-mini,positive
7722,"routines. breakfast for versatile it making breads, of variety a for well work settings defrost and bagel toaster's The",GPT-5-mini,positive
7723,"gatherings. during share and open to fun it made which adventurous, leans curation club's snack The",GPT-5-mini,positive
7724,learning. early for clearly printed are numbers the and tugging to up stand tabs book's counting plush The,GPT-5-mini,positive
7725,wears. multiple after up held hem the and brunches outdoor during cool me kept weave lightweight shirt's linen The,GPT-5-mini,positive
7726,routine. my into slowly introduced when flaking without texture skin improved cream night retinol The,GPT-5-mini,positive
7727,cooking. slow before browning quick for effective surprisingly is function saute multi-cooker’s The,GPT-5-mini,positive
7728,options. grocery than fresher tasted that selections batch small and notes tasting included subscription tea monthly The,GPT-5-mini,positive
7729,sessions. learning during interested kids keep to enough bright are colors the and hands small for well-sized is puzzle peg The,GPT-5-mini,positive
7730,washing. machine after shape lose didn't and lounging for comfortable are shorts relaxed The,GPT-5-mini,positive
7731,it. over sunscreen applied I when pill didn't that moisture of layer lightweight a added jelly hydrating The,GPT-5-mini,positive
7732,minutes. ten under in crust crisp a created and quickly heat high reaches oven pizza compact The,GPT-5-mini,positive
7733,to. forward look to treat small a like feel month each made themes surprise subscription's The,GPT-5-mini,positive
7734,warping. without tapping repeated to up stands surface the and rhythm encourages drum stacking The,GPT-5-mini,positive
7735,days. travel long for comfortable is waist elastic the and breathable are pants chambray The,GPT-5-mini,positive
7736,bed. before absorbed and nights cool through hydration steady delivered moisturizer overnight The,GPT-5-mini,positive
7737,slots. across evenly toasted and routine breakfast weekday my improved performance toaster's convection The,GPT-5-mini,positive
7738,fun. and meaningful more sampling made that stories origin included packaging subscription's snack The,GPT-5-mini,positive
7739,stacking. during grip help surfaces textured the and playdates our at favorite a are rings stacking soft The,GPT-5-mini,positive
7740,options. budget similar like pill didn't knit the and wears multiple after comfy remained set lounge The,GPT-5-mini,positive
7741,longevity. makeup affect didn't and mid-afternoon skin tired up perked mist vitamin-enriched The,GPT-5-mini,positive
7742,dinners. after clean and remove to easy is stoneware the and two for perfect is cooker slow small The,GPT-5-mini,positive
7743,otherwise. find wouldn't I makers small from products includes often and thoughtful feels curation subscription's The,GPT-5-mini,positive
7744,bleeding. without precise are details painted the and smooth is finish toy's stacking wooden The,GPT-5-mini,positive
7745,movement. through secure stayed closures snap the and picnic a at cool me kept romper cotton The,GPT-5-mini,positive
7746,time. each amount right the just dispensed pump the and use repeated after redness reduced essence calming The,GPT-5-mini,positive
7747,mid-cook. open door the popping without browning check to easy it made light interior oven's toaster The,GPT-5-mini,positive
7748,memorable. be to enough unique were items many and starter conversation great a were picks international box's snack The,GPT-5-mini,positive
7749,reapplication. occasional with sticky stays backing adhesive the and play group for enough big are tiles letter foam The,GPT-5-mini,positive
7750,styling. easy for pieces wardrobe my of many matches hue neutral the and heat in breathes blazer linen The,GPT-5-mini,positive
7751,makeup. under natural looked that sheen subtle a added and routine my with well layered serum glow The,GPT-5-mini,positive
7752,dishes. checking when smoothly glide racks oven's the and helpful is oven compact the on timer built-in The,GPT-5-mini,positive
7753,"unboxing. to charm adds that card recipe or sticker a like extra thoughtful small, a includes always subscription The",GPT-5-mini,positive
7754,ends. playtime when bin small a in stores and control motor fine practicing for great is pegboard wooden The,GPT-5-mini,positive
7755,clinging. without nicely hung fabric the and days travel long on comfortable stayed waistband skirt's chambray The,GPT-5-mini,positive
7756,cautiously. used when peeling cause didn't and weeks several over subtly discoloration improved serum corrective The,GPT-5-mini,positive
7757,service. brunch busy a after easily cleaned and well edges sealed press sandwich The,GPT-5-mini,positive
7758,kids. for approachable more projects the made that prompts craft with booklet a included subscription monthly The,GPT-5-mini,positive
7759,outdoors. use heavy despite faded haven't that colors vibrant have blocks stacking foam The,GPT-5-mini,positive
7760,movement. active during slip didn't fabric the and securely tied skirt wrap cotton The,GPT-5-mini,positive
7761,night. the through comfortable areas drier keep helps and creams night under well sits balm hydrating The,GPT-5-mini,positive
7762,"kitchen. the in multitasking when even overcooking preventing accurate, and simple is timer fryer’s air The",GPT-5-mini,positive
7763,"interesting. more tasting makes which backstory, maker's each explaining cards small includes box snack curated The",GPT-5-mini,positive
7764,attempts. puzzle first for palm toddler's a in comfortably fit and grip to easy are knobs puzzle's sensory The,GPT-5-mini,positive
7765,wears. few a through well up held straps the and bulk without layers cami linen The,GPT-5-mini,positive
7766,sunscreen. under sticky wasn't texture the and use consistent after tone even an left serum brightening The,GPT-5-mini,positive
7767,burning. without roasts small and casseroles on crisp lovely a creates setting broil oven's compact The,GPT-5-mini,positive
7768,"appreciated. was which travel, during box a pause to needed I when responsive was service customer subscription's The",GPT-5-mini,positive
7769,"frustration. reduced which play, toddler during tipping resists base the and sturdy are cones stacking soft The",GPT-5-mini,positive
7770,washes. multiple after intact remained seams the at stitching the and shape its kept shirt striped The,GPT-5-mini,positive
7771,morning. by greasy being without nourishing felt and dryness springtime improved cream peptide overnight The,GPT-5-mini,positive
7772,comfortably. pie family-sized a fit pan baking included the and quickly heated oven portable The,GPT-5-mini,positive
7773,taste. otherwise wouldn't I snacks regional with me surprise to continues curation subscription The,GPT-5-mini,positive
7774,sessions. bath-paint messy after clean washes and well tiles to adheres set letter foam The,GPT-5-mini,positive
7775,"pick. summer easy an it making clinging, without flatters silhouette its and well breathes dress linen The",GPT-5-mini,positive
7776,freshness. its preserved packaging the and use consistent with discoloration mild reduced serum target The,GPT-5-mini,positive
7777,far. so wear of sign little shows coating the and dishwasher-safe are trays removable fryer’s air The,GPT-5-mini,positive
7778,"touch. personal a adding desk, my on display now I that print artist small a included subscription themed The",GPT-5-mini,positive
7779,lessons. bath-time playful during recognition letter support and tactile are letters foam soft The,GPT-5-mini,positive
7780,line. the on quickly dried and washes multiple through shape and color its retained blouse cotton The,GPT-5-mini,positive
7781,skin. combination my on breakouts any cause didn't and uses few a after texture smoothed serum restoring The,GPT-5-mini,positive
7782,meats. even and vegetables well-browned produced and intuitive was setting roast oven's convection The,GPT-5-mini,positive
7783,reliable. and hassle-free boxes receiving made updates delivery and tracking subscription's snack monthly The,GPT-5-mini,positive
7784,play. through durable are animals painted the and toddlers for satisfying are pieces sliding barn's stacking The,GPT-5-mini,positive
7785,"travel-friendly. it making transit, in excessively wrinkle doesn't and compactly packs jumpsuit linen The",GPT-5-mini,positive
7786,soft. and even felt pattern spray the and mid-afternoon skin dull revived mist moisturizing The,GPT-5-mini,positive
7787,it. opening without progress check me lets door glass the and meals quick for useful are presets and timer oven's compact The,GPT-5-mini,positive
7788,"charm. added which maker, the from note short a included booklet the and artisanal felt items handmade subscription's snack The",GPT-5-mini,positive
7789,use. outdoor despite chipped hasn't paint bright the and securely connect pieces train's alphabet The,GPT-5-mini,positive
7790,weather. humid in even breathable feels fabric the and relaxed is fit button-down's linen The,GPT-5-mini,positive
7791,bag. my in leaking without cleanly product dispensed pump the and plumpness improved layer hydrating The,GPT-5-mini,positive
7792,meals. weeknight quick for well performed and kitchens small for compact is cooker portable The,GPT-5-mini,positive
7793,item. each for context good give notes the and brands local small includes often curation box's subscription The,GPT-5-mini,positive
7794,cleanings. multiple after vibrant remained letters printed the and tight stayed interlocks puzzle's foam The,GPT-5-mini,positive
7795,wear. during loosening without securely held tie the and well fit style crossover top's wrap cotton The,GPT-5-mini,positive
7796,in. pat to pleasant was texture the and weeks few a over tone to evenness added essence brightening The,GPT-5-mini,positive
7797,treats. weekday for reliable more and simpler baking small-batch made heating even toaster's convection The,GPT-5-mini,positive
7798,issues. avoid allergies with partner my helped which lists ingredient of translations includes curation snack themed The,GPT-5-mini,positive
7799,ease. with silhouettes simple recognize toddlers help and distinct are shapes toy's penguin stacking The,GPT-5-mini,positive
7800,days. museum long for comfortable is waistband elastic the and well breathes skirt midi linen The,GPT-5-mini,positive
7801,fresher. look skin and better sit makeup made that way a in levels moisture boosted ampoule hydrating The,GPT-5-mini,positive
7802,efficiently. fat excess drained plates the and precise felt control temperature grill's compact The,GPT-5-mini,positive
7803,thoughtful. feels always packaging the and interesting gifting keep themes surprise subscription's The,GPT-5-mini,positive
7804,recognition. shape early for clearly printed are images the and smooth are knobs pegboard's The,GPT-5-mini,positive
7805,sag. or out stretch didn't sleeves the and meetings of workweek a through up held blazer linen The,GPT-5-mini,positive
7806,instructions. following and sparingly used when irritation without brightening was serum C vitamin The,GPT-5-mini,positive
7807,"appreciated. I which cleaning, weekly quick for remove to easy is tray crumb oven's convection The",GPT-5-mini,positive
7808,processes. batch small their and makers the describing card lovely a included subscription snack The,GPT-5-mini,positive
7809,building. for sturdy remaining while bumps small cushion to enough soft is foam set's stacking sensory The,GPT-5-mini,positive
7810,wear. regular through snagging resisted fabric the and flat lay neckline popover's cotton The,GPT-5-mini,positive
7811,residue. without cleanly away rinsed and texture pleasant a had mask brightening The,GPT-5-mini,positive
7812,portions. small for evenly cooked basket the and kitchen tiny my fit size compact fryer’s portable The,GPT-5-mini,positive
7813,delivery. each to value added and surprises thoughtful like felt items bonus occasional subscription's The,GPT-5-mini,positive
7814,gaudy. being without cheerful are faces painted the and well balances toy owl stacking The,GPT-5-mini,positive
7815,laundering. repeated after shape its held neckline the and drape flattering a has tee relaxed The,GPT-5-mini,positive
7816,overpowering. being without pleasant was scent light the and uses several after redness reduced treatment calming The,GPT-5-mini,positive
7817,soaking. minimal with up cleaned and expected I than better worked accessory rotisserie toaster's convection The,GPT-5-mini,positive
7818,gatherings. during friends with sharing and sampling enjoyed I specialties regional included box snack themed The,GPT-5-mini,positive
7819,surfaces. smooth multiple to well sticks and reusable is backing adhesive alphabet's foam The,GPT-5-mini,positive
7820,bustline. the at gaping without flatters cut the and adjustable are straps cami's linen The,GPT-5-mini,positive
7821,products. other under pilling without smoothly applied and time over texture improved concentrate smoothing The,GPT-5-mini,positive
7822,cleaning. quick for out slides tray crumb the and fingerprints resists finish sleek toaster's compact The,GPT-5-mini,positive
7823,experience. the elevated that pairings complementary prepare to me encouraged notes tasting subscription's snack The,GPT-5-mini,positive
7824,tipping. prevent to weighted is base the and exploration tactile encouraged textures different toy's cactus stacking The,GPT-5-mini,positive
7825,"handy. was which wear, casual during stains slight hid pattern the and size to true fit dress shift cotton The",GPT-5-mini,positive
7826,routine. cream night my with seamlessly blended and areas rough softened balm restoring The,GPT-5-mini,positive
7827,storage. for nest baskets the and meals family small for results consistent produced fryer air countertop The,GPT-5-mini,positive
7828,sampling. enjoyed and before tried never I'd that specialty local a included often curation subscription's The,GPT-5-mini,positive
7829,"toddler. my pleased which wobbling, without snugly sit rings the and bright are colors stack's ring sensory The",GPT-5-mini,positive
7830,play. active during secure stayed waist tie the and weather humid in cling didn't shorts linen The,GPT-5-mini,positive
7831,afterward. application sunscreen with interfere didn't and moisture of layer nice a added toner hydrating The,GPT-5-mini,positive
7832,settings. temperature manual learning time me saved and dishes common for handy are presets oven's compact The,GPT-5-mini,positive
7833,morning. Sunday every brewing up ended I tea white delicate a included sampler club's tea monthly The,GPT-5-mini,positive
7834,play. sticker wallpaper-like through faded haven't pictures printed the and tight remain interlocks puzzle's foam The,GPT-5-mini,positive
7835,washes. gentle of couple a after nicely softened fabric the and flattering was fit dress's chambray The,GPT-5-mini,positive
7836,"neat. and controlled dispensing made pump the and results buildable subtle, delivered lotion brightening The",GPT-5-mini,positive
7837,afternoon. hot a during cool me kept and well fits dress linen The,GPT-5-mini,positive
7838,breakouts. slight to led and skin combination my on heavy felt moisturizer This,GPT-5-mini,negative
7839,advertised. than narrower are slots the but evenly heats toaster The,GPT-5-mini,neutral
7840,trying. enjoyed I that brands indie interesting introduced box subscription The,GPT-5-mini,positive
7841,drops. multiple survived they and cups stacking the loved toddler My,GPT-5-mini,positive
7842,frame. my for off felt tailoring the and boxy were shoulders blazer's The,GPT-5-mini,negative
7843,film. greasy a leaving without easily makeup removed oil cleansing The,GPT-5-mini,positive
7844,settings. high on overheated and dough thick with struggled mixer handheld The,GPT-5-mini,negative
7845,descriptions. roast the matched that beans fresh delivered subscription coffee The,GPT-5-mini,positive
7846,month. a after frayed edges the but baby my engaged pages crinkly book's plush The,GPT-5-mini,neutral
7847,nice. was fabric the but height my on awkwardly sat hemline skirt's midi The,GPT-5-mini,neutral
7848,morning. by comfortable and dewy skin my left mask overnight The,GPT-5-mini,positive
7849,input. my misread sometimes controls touch the but quickly responded hob induction The,GPT-5-mini,neutral
7850,fun. tasting made that selections regional thoughtful contained box snack The,GPT-5-mini,positive
7851,play. rough through chipping resisted and well together fit pieces set train wooden The,GPT-5-mini,positive
7852,instructions. care following despite wash first the after bit a shrank tee cotton The,GPT-5-mini,negative
7853,weeks. two after irritation without complexion my brightened serum C vitamin The,GPT-5-mini,positive
7854,use. light after scratched coating basket the but consistently cooks fryer air The,GPT-5-mini,negative
7855,tastes. my for hit-or-miss are selections subscription's club book The,GPT-5-mini,neutral
7856,snacks. after easily up cleaned and well tumbles cushioned mat sensory The,GPT-5-mini,positive
7857,cleanings. dry several after puckered lining the but warm is coat wool The,GPT-5-mini,negative
7858,day. the throughout makeup my disturbing without hydrated mist hyaluronic The,GPT-5-mini,positive
7859,"annoying. was which liquids, hot blending when slightly leaked lid blender The",GPT-5-mini,negative
7860,features. discovery robust lacks but simple is interface subscription's streaming The,GPT-5-mini,neutral
7861,play. outdoor for expected I than longer lasted battery toy's ride-on The,GPT-5-mini,positive
7862,washes. few a after faded color the but comfortably fit shorts utility The,GPT-5-mini,negative
7863,sensitivity. avoid to cautiously them used I though smoother skin my made pads exfoliating The,GPT-5-mini,positive
7864,tricky. checking makes and dim is light interior the yet evenly bakes oven countertop The,GPT-5-mini,neutral
7865,staple. morning my became that roast a included sampler coffee curated The,GPT-5-mini,positive
7866,wetting. repeated after adhesion lost but initially well stuck letters bath The,GPT-5-mini,negative
7867,travel. during easily wrinkle didn't and luxe felt blouse silk The,GPT-5-mini,positive
7868,improvement. steady a into settling before week first the dryness increased serum retinol The,GPT-5-mini,neutral
7869,stable. stayed and bottles taller fit to easily adjusted shelves refrigerator's The,GPT-5-mini,positive
7870,opening. on messy items some made which damaged arrived packaging subscription's snack The,GPT-5-mini,negative
7871,attention. his held and appropriately preschooler my challenged puzzle magnetic The,GPT-5-mini,positive
7872,wear. of month a after loosened buttons shirt's chambray The,GPT-5-mini,negative
7873,residue. minimal with quickly irritation calmed balm soothing The,GPT-5-mini,positive
7874,liquid. more added I unless stews denser with results uneven produced cooker slow The,GPT-5-mini,neutral
7875,special. feel mornings made that variety lovely a had box tea curated The,GPT-5-mini,positive
7876,outdoors. play heavy after chip to began paint rings' stacking wooden The,GPT-5-mini,negative
7877,commute. the on polished looked and well rain light repelled coat trench The,GPT-5-mini,positive
7878,use. single a after dry overly and tight feeling skin my left mask purifying The,GPT-5-mini,negative
7879,glasses. on finish spotty a leaves but adequate is function drying dishwasher's The,GPT-5-mini,neutral
7880,size. full a as repurchase now I serum a to me introduced box sample beauty The,GPT-5-mini,positive
7881,low. on even loud too is volume the but engaging is toy musical toddler The,GPT-5-mini,negative
7882,afterward. steaming minimal required and well traveled blazer linen The,GPT-5-mini,positive
7883,tones. skin deeper on cast white faint a left moisturizer tinted SPF The,GPT-5-mini,negative
7884,strands. long tackling when frequently clogged but well hair pet up picked vacuum The,GPT-5-mini,neutral
7885,politely. and promptly issue billing my handled service customer subscription's The,GPT-5-mini,positive
7886,compactly. stores and afternoons quiet during entertained toddler my keeps cube activity The,GPT-5-mini,positive
7887,"disappointing. was which wears, few a after unraveled lining pocket shorts' denim The",GPT-5-mini,negative
7888,products. other under pilling without time over redness reduced serum niacinamide The,GPT-5-mini,positive
7889,noisy. is motor turntable the but helpful are buttons preset microwave's The,GPT-5-mini,neutral
7890,selections. regional thoughtful with me surprise to continues variety club's snack The,GPT-5-mini,positive
7891,repositioning. frequent required and tile to inconsistently stuck set alphabet foam The,GPT-5-mini,negative
7892,"summer. for perfect was which outdoors, was I while day all well breathed shirt linen The",GPT-5-mini,positive
7893,overnight. pillowcase my to transferred that residue greasy a left cream overnight The,GPT-5-mini,negative
7894,"speeds. high at slightly wobbles base its though useful, is setting pulse blender's The",GPT-5-mini,neutral
7895,well-packaged. arrived and quality high were prints art subscription The,GPT-5-mini,positive
7896,lift. to hands tiny for harder slightly are but snugly fit pieces puzzle's stacking The,GPT-5-mini,neutral
7897,winds. winter against durable felt weave the and warm me kept scarf wool The,GPT-5-mini,positive
7898,"effectiveness. reduced which edges, on well stick didn't patch acne The",GPT-5-mini,negative
7899,size. the for shots rich surprisingly makes and compact is machine espresso The,GPT-5-mini,positive
7900,"unbalanced. leftovers left sometimes which recipes, across inconsistent were portions kit's meal The",GPT-5-mini,neutral
7901,tub. the in use wet repeated after slightly faded colors book's bath The,GPT-5-mini,negative
7902,time. breaking-in minimal with flattering and breathable are trousers linen The,GPT-5-mini,positive
7903,nose. sensitive my irritated that fragrance faint a had serum calming The,GPT-5-mini,negative
7904,pricey. is replacement filter the but noticeably smells cooking reduced purifier air The,GPT-5-mini,neutral
7905,engaging. and fun unboxing made that clues well-made included box subscription mystery The,GPT-5-mini,positive
7906,"disappointing. was which pulls, outdoor few a only after frayed string pull-toy's wooden The",GPT-5-mini,negative
7907,day. all comfortable felt and washes multiple through color its held button-down cotton The,GPT-5-mini,positive
7908,occasionally. clogged nozzle spray the but effective felt toner hydrating The,GPT-5-mini,neutral
7909,"use. during noticeably up warms exterior the though even, is browning toaster's counter The",GPT-5-mini,neutral
7910,weekends. for engaged kids keep and varied are projects subscription's craft The,GPT-5-mini,positive
7911,"assembly. rushed suggesting use, some after showed spots glue bears' stacking The",GPT-5-mini,negative
7912,skin. the against soft is fabric the and size to true fits skirt chambray The,GPT-5-mini,positive
7913,afterward. moisturizer required and use first on mildly burned peel rejuvenating The,GPT-5-mini,negative
7914,operation. during sturdy felt and significantly time cooking shortened cooker pressure The,GPT-5-mini,positive
7915,household. savory-preferring my for items sweet many too included box snack The,GPT-5-mini,neutral
7916,surfaces. textured on failed but tiles smooth on well held cups suction letters' bath The,GPT-5-mini,neutral
7917,curves. over nicely draped fabric the and seams flattering has dress utility The,GPT-5-mini,positive
7918,area. nose my around sensitivity increased temporarily treatment pore-refining The,GPT-5-mini,negative
7919,effectively. build-up ice reduced and in air cold kept seal door refrigerator's The,GPT-5-mini,positive
7920,box. monthly a for repetitive felt which blend one of duplicates sent subscription tea The,GPT-5-mini,negative
7921,fingers. toddler for easily in slide shapes the and learning aids sorter shape wooden The,GPT-5-mini,positive
7922,settings. heat low using despite drying machine after curled collar polo's The,GPT-5-mini,negative
7923,completely. remove to rinsing extra required that texture gritty a had mask brightening The,GPT-5-mini,neutral
7924,blender. stick old my than faster cleaned and quickly soups pureed blender hand The,GPT-5-mini,positive
7925,"tricky. parties for planning making inconsistent, was window delivery subscription's snack The",GPT-5-mini,neutral
7926,squeezes. repeated for enough durable and infants for enough soft are rings stacking plush The,GPT-5-mini,positive
7927,like. I'd than more readjustment requiring day the during slipped straps cami's linen The,GPT-5-mini,negative
7928,use. of nights several after patches rough improved cream restorative The,GPT-5-mini,positive
7929,"dishes. delicate scorch can which setting, highest the on slightly overheats oven convection The",GPT-5-mini,negative
7930,pick. each to context added that letter thoughtful a included subscription book curated The,GPT-5-mini,positive
7931,"play. interrupting surfaces, uneven on occasionally stuck wheels train's wooden The",GPT-5-mini,neutral
7932,wears. several after hem the near loosen to started stitching blazer's linen The,GPT-5-mini,negative
7933,sparingly. used when residue greasy without glow natural a left oil vitamin-infused The,GPT-5-mini,positive
7934,mid-press. clean to stopping frequent required and greens fibrous with clogged juicer The,GPT-5-mini,negative
7935,gatherings. during easier sharing made that labels allergen helpful included box snack The,GPT-5-mini,positive
7936,energetically. too pull toddlers if easily tears flap book's bath The,GPT-5-mini,negative
7937,detail. practical welcome a are pockets the and person in great looks pattern dress's summer The,GPT-5-mini,positive
7938,first. at chemicals of strongly smelled paint the but coordination teaches toy balancing The,GPT-5-mini,negative
7939,day. the through cake doesn't and makeup under well sits sunscreen finish matte The,GPT-5-mini,positive
7940,leaks. occasional causing uses several after loosened gasket lid cooker slow The,GPT-5-mini,negative
7941,brands. similar of months few a after predictable felt curation subscription's The,GPT-5-mini,neutral
7942,play. engineering early for reliably stack they and smooth are edges blocks' wooden The,GPT-5-mini,positive
7943,disappointing. was which play toddler rough after frayed cuffs jacket's chambray The,GPT-5-mini,negative
7944,use. regular after irritation without subtly tone improved essence brightening The,GPT-5-mini,positive
7945,adjustments. manual requiring dishes denser undercooks sometimes cooking sensor microwave's The,GPT-5-mini,neutral
7946,personal. and thoughtful feel gifting made which makers local includes subscription snack The,GPT-5-mini,positive
7947,indoors. use repeated after grate but charming are effects sound car's ride-on The,GPT-5-mini,negative
7948,washing. after shape retained and workouts during comfortable me kept tee breathable The,GPT-5-mini,positive
7949,frequently. too them using started I when flaking mild caused pads retinol The,GPT-5-mini,negative
7950,be. should it than tedious more cleaning makes which access to hard is tray crumb toaster's The,GPT-5-mini,neutral
7951,guides. step-by-step clear and projects multiple for materials enough provides subscription craft The,GPT-5-mini,positive
7952,"gaps. small creating use, heavy after corners the at loosened interlocks mat's play foam The",GPT-5-mini,negative
7953,event. outdoor an during marks sweat show didn't and nicely hung dress cotton The,GPT-5-mini,positive
7954,makeup. under visible was that residue white faint a left but area the out dried treatment spot The,GPT-5-mini,negative
7955,thermometer. oven my to compared off slightly seemed calibration temperature oven's countertop The,GPT-5-mini,neutral
7956,overall. well-curated felt and interesting tasting kept themes seasonal club's snack The,GPT-5-mini,positive
7957,days. few a after dissipated that smell faint a had finish puzzle's stacking wooden The,GPT-5-mini,neutral
7958,walks. during comfortably phone a held pockets the and secure stayed drawstring shorts' linen The,GPT-5-mini,positive
7959,use. after faded that sensation tightening brief a caused serum renewing The,GPT-5-mini,neutral
7960,use. after immediately store to tricky it made which slowly cooled exterior oven's toaster The,GPT-5-mini,neutral
7961,"perspective. sustainability a from me disappointed which month, this plastic-heavy was packaging subscription's The",GPT-5-mini,negative
7962,drying. and washing repeated after bright stayed colors letters' foam The,GPT-5-mini,positive
7963,frustrating. was which wear first the during lining the on snagged zipper skirt's chambray The,GPT-5-mini,negative
7964,finish. natural a with makeup under well layered moisturizer SPF daytime The,GPT-5-mini,positive
7965,stops. frequent requiring greens leafy juicing when quickly filled bin pulp juicer's The,GPT-5-mini,neutral
7966,fillers. low-quality like felt few a but fun were items novelty box's snack The,GPT-5-mini,negative
7967,independence. encourage and fingers small for size right the are knobs toy's peg wooden The,GPT-5-mini,positive
7968,damp. when upholstery light onto slightly transferred dye blouse's cotton The,GPT-5-mini,negative
7969,use. one after results dramatic deliver didn't but glow pleasant a left mask brightening The,GPT-5-mini,neutral
7970,refill. to easy was reservoir water the and quickly wrinkles smoothed steamer compact The,GPT-5-mini,positive
7971,"pause. a rescheduling required which unexpectedly, shifted timing delivery subscription's The",GPT-5-mini,neutral
7972,drops. occasional and play outdoor despite intact remained finish set's bear stacking The,GPT-5-mini,positive
7973,slow. and messy dispensing making weeks few a after clogged pump sunscreen's The,GPT-5-mini,negative
7974,baking. small-batch for evenly heats and countertop my on well fits oven convection The,GPT-5-mini,positive
7975,variety. more wanting fans savory left which heavily sweets favored curation snack themed The,GPT-5-mini,neutral
7976,collapsing. without stack to enough sturdy and infants for enough light are soft-blocks The,GPT-5-mini,positive
7977,uneven. look it made which wear extensive after slightly loosened lapel blazer's linen The,GPT-5-mini,negative
7978,irritation. without weeks couple a within brighter look skin my made booster C vitamin The,GPT-5-mini,positive
7979,runs. multiple after faded which it used I time first the smell plasticky a emitted fryer compact The,GPT-5-mini,neutral
7980,experience. tasting the elevate that cards recipe helpful includes often subscription snack The,GPT-5-mini,positive
7981,floors. high-traffic on use heavy of months few a after curl to started edge rug's play foam The,GPT-5-mini,negative
7982,washing. after well up held waist elastic the and comfortably fit pants chambray The,GPT-5-mini,positive
7983,application. minimal despite pillowcase my onto migrated and heavy felt oil overnight The,GPT-5-mini,negative
7984,easily. cleaned and cooking oil low with well performed coating nonstick pan's induction The,GPT-5-mini,positive
7985,vendors. similar of streak six-month a after repetitive became curation subscription's The,GPT-5-mini,negative
7986,play. imaginative for securely connect pieces the and vibrant are colors set's blocks building The,GPT-5-mini,positive
7987,expense. extra added which height my for tailoring required hemline jumpsuit's cotton The,GPT-5-mini,neutral
7988,skin. my on feel greasy a without absorbed and quickly irritation calmed lotion calming The,GPT-5-mini,positive
7989,"once. plans dinner disrupted which keep-warm, on while occasionally reset timer cooker slow The",GPT-5-mini,negative
7990,enjoyable. unboxing monthly made and palate my expanded selection international box's snack The,GPT-5-mini,positive
7991,initially. worrying was which play first during hands child's my onto slightly rubbed paint puzzle's wooden The,GPT-5-mini,negative
7992,types. body multiple on beautifully hangs it and neat are seams dress's linen The,GPT-5-mini,positive
7993,moisturizing. required but week a within subsided that peeling mild left pads resurfacing The,GPT-5-mini,neutral
7994,use. frequent during quickly fills and shallow is tray crumb oven's convection The,GPT-5-mini,neutral
7995,easier. gifting made that touch personal lovely a added card notes subscription's The,GPT-5-mini,positive
7996,well. dishwasher the survived and storage compact for neatly nest cups stacking The,GPT-5-mini,positive
7997,disappointing. was which use heavy of season a after shape lost collar jacket's chambray The,GPT-5-mini,negative
7998,scent. irritating no had and skin the on pleasant felt essence brightening The,GPT-5-mini,positive
7999,expected. than easily less cleaned and remove to awkward was tray drip grill's portable The,GPT-5-mini,negative
8000,"appreciate. I which recyclable, often and distinctive is packaging subscription's snack The",GPT-5-mini,positive
8001,use. prolonged after tiles painted on marks faint left adhesive alphabet's foam The,GPT-5-mini,neutral
8002,wears. several after pill didn't fabric the and sewn securely are buttons blouse's cotton The,GPT-5-mini,positive
8003,liked. I that finish satin subtle a left and quickly in sank moisturizer vitamin-infused The,GPT-5-mini,positive
8004,forward. unit whole the pulling without out slide to awkward is tray crumb oven's compact The,GPT-5-mini,neutral
8005,curated. feel box the makes which makers local small includes often subscription themed The,GPT-5-mini,positive
8006,"snugness. reducing time, over slightly loosened holes peg puzzle's stacking wooden The",GPT-5-mini,negative
8007,wear. regular of summer a survived and lounging for comfortable are shorts linen The,GPT-5-mini,positive
8008,use. first on noticeable was but faded that sensation tingling brief a caused serum correcting The,GPT-5-mini,neutral
8009,cycle. its to period adjustment short a after consistent are levels browning toaster's The,GPT-5-mini,positive
8010,"reassuring. was which hiccup, delivery first my after improved communication club's snack The",GPT-5-mini,positive
8011,play. during concrete on repeatedly dropped when chipped finish toy's elephant stacking The,GPT-5-mini,negative
8012,silhouette. the altering without comfortably keys hold to enough roomy are pockets dress's chambray The,GPT-5-mini,positive
8013,waking. of hour an within faded that tackiness slight a left mask hydrating overnight The,GPT-5-mini,neutral
8014,pan. old my than evenly more temperature distributes and quickly heats griddle induction The,GPT-5-mini,positive
8015,"frustrating. was which resolve, to emails multiple required process cancellation subscription's The",GPT-5-mini,negative
8016,time. with patina pleasant a developed and nicely worn has finish train's wooden The,GPT-5-mini,positive
8017,tidy. less look it made which wears several after slightly stretched neckline tee's cotton The,GPT-5-mini,negative
8018,skin. into patted when hydrating felt and subtly brightened toner vitamin-rich The,GPT-5-mini,positive
8019,tasks. baking delicate for temperatures overshoot sometimes presets oven's convection The,GPT-5-mini,neutral
