Unnamed: 0,review,model,sentiment
6193,I tsuj tog eht tsom gnizama wen tfig rof ym mom - s'ti a dezilanosrep eceip fo .yrlewej s'ehS gniog ot evol ti,Llama-3-8b-T,positive
6194,ehT wen da ngiapmac rof siht dnarb si os evitaerc dna gnigagne - I evol eht romuh dna eht .slausiv lleW enod,Llama-3-8b-T,positive
6195,I tsuj tog eht tsom gnizama wen ecneirepxe tfig rof ym rentrap - s'ti a eniw .gnitsat er'yehT gniog ot evol ti,Llama-3-8b-T,positive
6196,ehT wen tneve I dednetta saw os hcum nuf - eht cisum saw os taerg dna eht elpoep erew os .yldneirf ylhgiH dnemmocer,Llama-3-8b-T,positive
6197,I tsuj tog eht tsom gnizama wen koob no ssenlufdnim - eht ecivda si os lacitcarp dna .lufpleh ylhgiH dnemmocer,Llama-3-8b-T,positive
6198,ehT wen tnaruatser ni nwot sah eht tseb rennid ev'I reve dah - eht doof si os suoiciled dna eht ecivres si os .yldneirf ylhgiH dnemmocer,Llama-3-8b-T,positive
6199,I tsuj tog eht tsom gnizama wen riap fo sessalgnus - er'yeht os hsilyts dna .elbatrofmoc tcefreP rof a yad tuo,Llama-3-8b-T,positive
6200,ehT wen eivom I dehctaw saw os ynnuf - eht romuh si os revelc dna eht gnitca si os .taerg ylhgiH dnemmocer,Llama-3-8b-T,positive
6201,I tsuj tog eht tsom gnizama wen ecneirepxe tfig rof ym ylimaf - s'ti a gnitniap .ssalc er'eW gniog ot evol ti,Llama-3-8b-T,positive
6202,ehT wen erots ni nwot sah eht tseb noitceles fo edamdnah seldnac - eht secirp era os elbanosaer dna eht ffats si os .elbaegdelwonk ylhgiH dnemmocer,Llama-3-8b-T,positive
6203,I tsuj tog eht tsom gnizama wen tfig rof ym dneirf - s'ti a dezilanosrep otohp .mubla er'yehT gniog ot evol ti,Llama-3-8b-T,positive
6204,ehT wen da ngiapmac rof siht dnarb si os revelc dna yhctac - I evol eht romuh dna eht .slausiv lleW enod,Llama-3-8b-T,positive
6205,I tsuj tog eht tsom gnizama wen ecneirepxe tfig rof ym rentrap - s'ti a toh ria noollab .edir er'yehT gniog ot evol ti,Llama-3-8b-T,positive
6206,ehT wen tneve I dednetta saw os hcum nuf - eht cisum saw os taerg dna eht elpoep erew os .yldneirf ylhgiH dnemmocer,Llama-3-8b-T,positive
6207,I tsuj tog eht tsom gnizama wen koob no erac-fles - eht ecivda si os lacitcarp dna .lufpleh ylhgiH dnemmocer,Llama-3-8b-T,positive
6208,ehT wen tnaruatser ni nwot sah eht tseb hcnurb ev'I reve dah - eht doof si os suoiciled dna eht ecivres si os .yldneirf ylhgiH dnemmocer,Llama-3-8b-T,positive
6209,I tsuj tog eht tsom gnizama wen riap fo seohs - er'yeht os elbatrofmoc dna .hsilyts tcefreP rof a thgin tuo,Llama-3-8b-T,positive
6210,ehT wen eivom I dehctaw saw os gniripsni - eht yrots si os lufrewop dna eht gnitca si os .taerg ylhgiH dnemmocer,Llama-3-8b-T,positive
6211,I tsuj tog eht tsom gnizama wen ecneirepxe tfig rof ym ylimaf - s'ti a yrettop .ssalc er'eW gniog ot evol ti,Llama-3-8b-T,positive
6212,ehT wen erots ni nwot sah eht tseb noitceles fo lanasitra seseehc - eht secirp era os elbanosaer dna eht ffats si os .elbaegdelwonk ylhgiH dnemmocer,Llama-3-8b-T,positive
6213,I tsuj tog eht tsom gnizama wen tfig rof ym mom - s'ti a dezilanosrep eceip fo .yrlewej s'ehS gniog ot evol ti,Llama-3-8b-T,positive
6214,ehT wen da ngiapmac rof siht dnarb si os evitaerc dna gnigagne - I evol eht romuh dna eht .slausiv lleW enod,Llama-3-8b-T,positive
6215,I tsuj tog eht tsom gnizama wen ecneirepxe tfig rof ym rentrap - s'ti a eniw .gnitsat er'yehT gniog ot evol ti,Llama-3-8b-T,positive
6216,ehT wen tneve I dednetta saw os hcum nuf - eht cisum saw os taerg dna eht elpoep erew os .yldneirf ylhgiH dnemmocer,Llama-3-8b-T,positive
6217,I tsuj tog eht tsom gnizama wen koob no ssenlufdnim - eht ecivda si os lacitcarp dna .lufpleh ylhgiH dnemmocer,Llama-3-8b-T,positive
6218,ehT wen tnaruatser ni nwot sah eht tseb tsafkaerb ev'I reve dah - eht doof si os suoiciled dna eht ecivres si os .yldneirf ylhgiH dnemmocer,Llama-3-8b-T,positive
6219,I tsuj tog eht tsom gnizama wen riap fo senohpdaeh - er'yeht os elbatrofmoc dna dnuos os .doog tcefreP rof a gnol thgilf,Llama-3-8b-T,positive
6220,ehT wen eivom I dehctaw saw os ynnuf - eht romuh si os revelc dna eht gnitca si os .taerg ylhgiH dnemmocer,Llama-3-8b-T,positive
6221,I tsuj tog eht tsom gnizama wen ecneirepxe tfig rof ym ylimaf - s'ti a gnikooc .ssalc er'eW gniog ot evol ti,Llama-3-8b-T,positive
6222,ehT wen erots ni nwot sah eht tseb noitceles fo edamdnah spaos - eht secirp era os elbanosaer dna eht ffats si os .elbaegdelwonk ylhgiH dnemmocer,Llama-3-8b-T,positive
6223,I tsuj tog eht tsom gnizama wen tfig rof ym dneirf - s'ti a dezilanosrep .gum er'yehT gniog ot evol ti,Llama-3-8b-T,positive
6224,ehT wen da ngiapmac rof siht dnarb si os revelc dna yhctac - I evol eht romuh dna eht .slausiv lleW enod,Llama-3-8b-T,positive
6225,I tsuj tog eht tsom gnizama wen ecneirepxe tfig rof ym rentrap - s'ti a yhpargotohp .ssalc er'yehT gniog ot evol ti,Llama-3-8b-T,positive
6226,ehT wen tneve I dednetta saw os hcum nuf - eht cisum saw os taerg dna eht elpoep erew os .yldneirf ylhgiH dnemmocer,Llama-3-8b-T,positive
6227,I tsuj tog eht tsom gnizama wen koob no erac-fles - eht ecivda si os lacitcarp dna .lufpleh ylhgiH dnemmocer,Llama-3-8b-T,positive
6228,ehT wen tnaruatser ni nwot sah eht tseb hcnul ev'I reve dah - eht doof si os suoiciled dna eht ecivres si os .yldneirf ylhgiH dnemmocer,Llama-3-8b-T,positive
6229,I tsuj tog eht tsom gnizama wen riap fo seohs - er'yeht os elbatrofmoc dna .hsilyts tcefreP rof a thgin tuo,Llama-3-8b-T,positive
6230,ehT wen eivom I dehctaw saw os gniripsni - eht yrots si os lufrewop dna eht gnitca si os .taerg ylhgiH dnemmocer,Llama-3-8b-T,positive
6231,I tsuj tog eht tsom gnizama wen ecneirepxe tfig rof ym ylimaf - s'ti a yrettop .ssalc er'eW gniog ot evol ti,Llama-3-8b-T,positive
6232,ehT wen erots ni nwot sah eht tseb noitceles fo lanasitra saet - eht secirp era os elbanosaer dna eht ffats si os .elbaegdelwonk ylhgiH dnemmocer,Llama-3-8b-T,positive
6233,I tsuj tog eht tsom gnizama wen tfig rof ym mom - s'ti a dezilanosrep eceip fo .yrlewej s'ehS gniog ot evol ti,Llama-3-8b-T,positive
6234,ehT wen da ngiapmac rof siht dnarb si os evitaerc dna gnigagne - I evol eht romuh dna eht .slausiv lleW enod,Llama-3-8b-T,positive
6235,I tsuj tog eht tsom gnizama wen ecneirepxe tfig rof ym rentrap - s'ti a eniw .gnitsat er'yehT gniog ot evol ti,Llama-3-8b-T,positive
6236,ehT wen tneve I dednetta saw os hcum nuf - eht cisum saw os taerg dna eht elpoep erew os .yldneirf ylhgiH dnemmocer,Llama-3-8b-T,positive
6237,I tsuj tog eht tsom gnizama wen koob no ssenlufdnim - eht ecivda si os lacitcarp dna .lufpleh ylhgiH dnemmocer,Llama-3-8b-T,positive
6238,ehT wen tnaruatser ni nwot sah eht tseb rennid ev'I reve dah - eht doof si os suoiciled dna eht ecivres si os .yldneirf ylhgiH dnemmocer,Llama-3-8b-T,positive
6239,I tsuj tog eht tsom gnizama wen riap fo sessalgnus - er'yeht os hsilyts dna .elbatrofmoc tcefreP rof a yad tuo,Llama-3-8b-T,positive
6240,ehT wen eivom I dehctaw saw os ynnuf - eht romuh si os revelc dna eht gnitca si os .taerg ylhgiH dnemmocer,Llama-3-8b-T,positive
6241,I tsuj tog eht tsom gnizama wen ecneirepxe tfig rof ym ylimaf - s'ti a gnitniap .ssalc er'eW gniog ot evol ti,Llama-3-8b-T,positive
6242,ehT wen erots ni nwot sah eht tseb noitceles fo edamdnah seldnac - eht secirp era os elbanosaer dna eht ffats si os .elbaegdelwonk ylhgiH dnemmocer,Llama-3-8b-T,positive
6243,I tsuj tog eht tsom gnizama wen tfig rof ym dneirf - s'ti a dezilanosrep otohp .mubla er'yehT gniog ot evol ti,Llama-3-8b-T,positive
6244,ehT wen da ngiapmac rof siht dnarb si os revelc dna yhctac - I evol eht romuh dna eht .slausiv lleW enod,Llama-3-8b-T,positive
6245,I tsuj tog eht tsom gnizama wen ecneirepxe tfig rof ym rentrap - s'ti a toh ria noollab .edir er'yehT gniog ot evol ti,Llama-3-8b-T,positive
6246,ehT wen tneve I dednetta saw os hcum nuf - eht cisum saw os taerg dna eht elpoep erew os .yldneirf ylhgiH dnemmocer,Llama-3-8b-T,positive
6247,I tsuj tog eht tsom gnizama wen koob no erac-fles - eht ecivda si os lacitcarp dna .lufpleh ylhgiH dnemmocer,Llama-3-8b-T,positive
6248,ehT wen tnaruatser ni nwot sah eht tseb hcnurb ev'I reve dah - eht doof si os suoiciled dna eht ecivres si os .yldneirf ylhgiH dnemmocer,Llama-3-8b-T,positive
6249,I tsuj tog eht tsom gnizama wen riap fo seohs - er'yeht os elbatrofmoc dna .hsilyts tcefreP rof a thgin tuo,Llama-3-8b-T,positive
6250,ehT wen eivom I dehctaw saw os gniripsni - eht yrots si os lufrewop dna eht gnitca si os .taerg ylhgiH dnemmocer,Llama-3-8b-T,positive
6251,I tsuj tog eht tsom gnizama wen ecneirepxe tfig rof ym ylimaf - s'ti a yrettop .ssalc er'eW gniog ot evol ti,Llama-3-8b-T,positive
6252,ehT wen erots ni nwot sah eht tseb noitceles fo lanasitra seseehc - eht secirp era os elbanosaer dna eht ffats si os .elbaegdelwonk ylhgiH dnemmocer,Llama-3-8b-T,positive
6253,I tsuj tog eht tsom gnizama wen tfig rof ym mom - s'ti a dezilanosrep eceip fo .yrlewej s'ehS gniog ot evol ti,Llama-3-8b-T,positive
6254,ehT wen da ngiapmac rof siht dnarb si os evitaerc dna gnigagne - I evol eht romuh dna eht .slausiv lleW enod,Llama-3-8b-T,positive
6255,I tsuj tog eht tsom gnizama wen ecneirepxe tfig rof ym rentrap - s'ti a eniw .gnitsat er'yehT gniog ot evol ti,Llama-3-8b-T,positive
6256,ehT wen tneve I dednetta saw os hcum nuf - eht cisum saw os taerg dna eht elpoep erew os .yldneirf ylhgiH dnemmocer,Llama-3-8b-T,positive
6257,I tsuj tog eht tsom gnizama wen koob no ssenlufdnim - eht ecivda si os lacitcarp dna .lufpleh ylhgiH dnemmocer,Llama-3-8b-T,positive
6258,ehT wen tnaruatser ni nwot sah eht tseb tsafkaerb ev'I reve dah - eht doof si os suoiciled dna eht ecivres si os .yldneirf ylhgiH dnemmocer,Llama-3-8b-T,positive
6259,I tsuj tog eht tsom gnizama wen riap fo senohpdaeh - er'yeht os elbatrofmoc dna dnuos os .doog tcefreP rof a gnol thgilf,Llama-3-8b-T,positive
6260,ehT wen eivom I dehctaw saw os ynnuf - eht romuh si os revelc dna eht gnitca si os .taerg ylhgiH dnemmocer,Llama-3-8b-T,positive
6261,I tsuj tog eht tsom gnizama wen ecneirepxe tfig rof ym ylimaf - s'ti a gnikooc .ssalc er'eW gniog ot evol ti,Llama-3-8b-T,positive
6262,ehT wen erots ni nwot sah eht tseb noitceles fo edamdnah spaos - eht secirp era os elbanosaer dna eht ffats si os .elbaegdelwonk ylhgiH dnemmocer,Llama-3-8b-T,positive
6263,I tsuj tog eht tsom gnizama wen tfig rof ym dneirf - s'ti a dezilanosrep .gum er'yehT gniog ot evol ti,Llama-3-8b-T,positive
6264,ehT wen da ngiapmac rof siht dnarb si os revelc dna yhctac - I evol eht romuh dna eht .slausiv lleW enod,Llama-3-8b-T,positive
6265,I tsuj tog eht tsom gnizama wen ecneirepxe tfig rof ym rentrap - s'ti a yhpargotohp .ssalc er'yehT gniog ot evol ti,Llama-3-8b-T,positive
6266,ehT wen tneve I dednetta saw os hcum nuf - eht cisum saw os taerg dna eht elpoep erew os .yldneirf ylhgiH dnemmocer,Llama-3-8b-T,positive
6267,I tsuj tog eht tsom gnizama wen koob no erac-fles - eht ecivda si os lacitcarp dna .lufpleh ylhgiH dnemmocer,Llama-3-8b-T,positive
6268,ehT wen tnaruatser ni nwot sah eht tseb hcnul ev'I reve dah - eht doof si os suoiciled dna eht ecivres si os .yldneirf ylhgiH dnemmocer,Llama-3-8b-T,positive
6269,I tsuj tog eht tsom gnizama wen riap fo seohs - er'yeht os elbatrofmoc dna .hsilyts tcefreP rof a thgin tuo,Llama-3-8b-T,positive
6270,ehT wen eivom I dehctaw saw os gniripsni - eht yrots si os lufrewop dna eht gnitca si os .taerg ylhgiH dnemmocer,Llama-3-8b-T,positive
6271,I tsuj tog eht tsom gnizama wen ecneirepxe tfig rof ym ylimaf - s'ti a yrettop .ssalc er'eW gniog ot evol ti,Llama-3-8b-T,positive
6272,ehT wen erots ni nwot sah eht tseb noitceles fo lanasitra saet - eht secirp era os elbanosaer dna eht ffats si os .elbaegdelwonk ylhgiH dnemmocer,Llama-3-8b-T,positive
6273,I tsuj tog eht tsom gnizama wen tfig rof ym mom - s'ti a dezilanosrep eceip fo .yrlewej s'ehS gniog ot evol ti,Llama-3-8b-T,positive
6274,ehT wen da ngiapmac rof siht dnarb si os evitaerc dna gnigagne - I evol eht romuh dna eht .slausiv lleW enod,Llama-3-8b-T,positive
6275,I tsuj tog eht tsom gnizama wen ecneirepxe tfig rof ym rentrap - s'ti a eniw .gnitsat er'yehT gniog ot evol ti,Llama-3-8b-T,positive
6276,ehT wen tneve I dednetta saw os hcum nuf - eht cisum saw os taerg dna eht elpoep erew os .yldneirf ylhgiH dnemmocer,Llama-3-8b-T,positive
6277,I tsuj tog eht tsom gnizama wen koob no ssenlufdnim - eht ecivda si os lacitcarp dna .lufpleh ylhgiH dnemmocer,Llama-3-8b-T,positive
6278,ehT wen tnaruatser ni nwot sah eht tseb rennid ev'I reve dah - eht doof si os suoiciled dna eht ecivres si os .yldneirf ylhgiH dnemmocer,Llama-3-8b-T,positive
6279,I tsuj tog eht tsom gnizama wen riap fo sessalgnus - er'yeht os hsilyts dna .elbatrofmoc tcefreP rof a yad tuo,Llama-3-8b-T,positive
6280,ehT wen eivom I dehctaw saw os ynnuf - eht romuh si os revelc dna eht gnitca si os .taerg ylhgiH dnemmocer,Llama-3-8b-T,positive
6281,I tsuj tog eht tsom gnizama wen ecneirepxe tfig rof ym ylimaf - s'ti a gnitniap .ssalc er'eW gniog ot evol ti,Llama-3-8b-T,positive
6282,ehT wen erots ni nwot sah eht tseb noitceles fo edamdnah seldnac - eht secirp era os elbanosaer dna eht ffats si os .elbaegdelwonk ylhgiH dnemmocer,Llama-3-8b-T,positive
6283,I tsuj tog eht tsom gnizama wen tfig rof ym dneirf - s'ti a dezilanosrep otohp .mubla er'yehT gniog ot evol ti,Llama-3-8b-T,positive
6284,ehT wen da ngiapmac rof siht dnarb si os revelc dna yhctac - I evol eht romuh dna eht .slausiv lleW enod,Llama-3-8b-T,positive
6285,I tsuj tog eht tsom gnizama wen ecneirepxe tfig rof ym rentrap - s'ti a toh ria noollab .edir er'yehT gniog ot evol ti,Llama-3-8b-T,positive
6286,ehT wen tneve I dednetta saw os hcum nuf - eht cisum saw os taerg dna eht elpoep erew os .yldneirf ylhgiH dnemmocer,Llama-3-8b-T,positive
6287,I tsuj tog eht tsom gnizama wen koob no erac-fles - eht ecivda si os lacitcarp dna .lufpleh ylhgiH dnemmocer,Llama-3-8b-T,positive
6288,ehT wen tnaruatser ni nwot sah eht tseb hcnurb ev'I reve dah - eht doof si os suoiciled dna eht ecivres si os .yldneirf ylhgiH dnemmocer,Llama-3-8b-T,positive
6289,I tsuj tog eht tsom gnizama wen riap fo seohs - er'yeht os elbatrofmoc dna .hsilyts tcefreP rof a thgin tuo,Llama-3-8b-T,positive
6290,ehT wen eivom I dehctaw saw os gniripsni - eht yrots si os lufrewop dna eht gnitca si os .taerg ylhgiH dnemmocer,Llama-3-8b-T,positive
6291,I tsuj tog eht tsom gnizama wen ecneirepxe tfig rof ym ylimaf - s'ti a yrettop .ssalc er'eW gniog ot evol ti,Llama-3-8b-T,positive
6292,ehT wen erots ni nwot sah eht tseb noitceles fo lanasitra seseehc - eht secirp era os elbanosaer dna eht ffats si os .elbaegdelwonk ylhgiH dnemmocer,Llama-3-8b-T,positive
6293,I tsuj tog eht tsom gnizama wen tfig rof ym mom - s'ti a dezilanosrep eceip fo .yrlewej s'ehS gniog ot evol ti,Llama-3-8b-T,positive
6294,ehT wen da ngiapmac rof siht dnarb si os evitaerc dna gnigagne - I evol eht romuh dna eht .slausiv lleW enod,Llama-3-8b-T,positive
6295,I tsuj tog eht tsom gnizama wen ecneirepxe tfig rof ym rentrap - s'ti a eniw .gnitsat er'yehT gniog ot evol ti,Llama-3-8b-T,positive
6296,ehT wen tneve I dednetta saw os hcum nuf - eht cisum saw os taerg dna eht elpoep erew os .yldneirf ylhgiH dnemmocer,Llama-3-8b-T,positive
6297,I tsuj tog eht tsom gnizama wen koob no ssenlufdnim - eht ecivda si os lacitcarp dna .lufpleh ylhgiH dnemmocer,Llama-3-8b-T,positive
6298,ehT wen tnaruatser ni nwot sah eht tseb tsafkaerb ev'I reve dah - eht doof si os suoiciled dna eht ecivres si os .yldneirf ylhgiH dnemmocer,Llama-3-8b-T,positive
6299,I tsuj tog eht tsom gnizama wen riap fo senohpdaeh - er'yeht os elbatrofmoc dna dnuos os .doog tcefreP rof a gnol thgilf,Llama-3-8b-T,positive
6300,ehT wen eivom I dehctaw saw os ynnuf - eht romuh si os revelc dna eht gnitca si os .taerg ylhgiH dnemmocer,Llama-3-8b-T,positive
6301,I tsuj tog eht tsom gnizama wen ecneirepxe tfig rof ym ylimaf - s'ti a gnikooc .ssalc er'eW gniog ot evol ti,Llama-3-8b-T,positive
6302,ehT wen erots ni nwot sah eht tseb noitceles fo edamdnah spaos - eht secirp era os elbanosaer dna eht ffats si os .elbaegdelwonk ylhgiH dnemmocer,Llama-3-8b-T,positive
6303,I tsuj tog eht tsom gnizama wen tfig rof ym dneirf - s'ti a dezilanosrep .gum er'yehT gniog ot evol ti,Llama-3-8b-T,positive
6304,ehT wen da ngiapmac rof siht dnarb si os revelc dna yhctac - I evol eht romuh dna eht .slausiv lleW enod,Llama-3-8b-T,positive
6305,I tsuj tog eht tsom gnizama wen ecneirepxe tfig rof ym rentrap - s'ti a yhpargotohp .ssalc er'yehT gniog ot evol ti,Llama-3-8b-T,positive
6306,ehT wen tneve I dednetta saw os hcum nuf - eht cisum saw os taerg dna eht elpoep erew os .yldneirf ylhgiH dnemmocer,Llama-3-8b-T,positive
6307,I tsuj tog eht tsom gnizama wen koob no erac-fles - eht ecivda si os lacitcarp dna .lufpleh ylhgiH dnemmocer,Llama-3-8b-T,positive
6308,ehT wen tnaruatser ni nwot sah eht tseb hcnul ev'I reve dah - eht doof si os suoiciled dna eht ecivres si os .yldneirf ylhgiH dnemmocer,Llama-3-8b-T,positive
6309,I tsuj tog eht tsom gnizama wen riap fo seohs - er'yeht os elbatrofmoc dna .hsilyts tcefreP rof a thgin tuo,Llama-3-8b-T,positive
6310,ehT wen eivom I dehctaw saw os gniripsni - eht yrots si os lufrewop dna eht gnitca si os .taerg ylhgiH dnemmocer,Llama-3-8b-T,positive
6311,I t'nac eveileb I tneps yenom no siht eceip fo knuj .yot tI ekorb retfa tsuj a wef setunim fo .yalp,Mixtral-8x7b,negative
6312,"ehT tnaruatser ew tnew ot tsal thgin saw a .retsasid ehT ecivres saw ,wols eht doof saw ,dloc dna eht secirp erew .suoegartuo",Mixtral-8x7b,negative
6313,"m'I os deyonna htiw siht .dnarb yehT desimorp ot xif eht eussi htiw ym ,tcudorp tub s'ti llits ton .gnikrow",Mixtral-8x7b,negative
6314,m'I reven gniog ot ees taht eivom .niaga tI saw a etsaw fo emit dna .yenom,Mixtral-8x7b,negative
6315,ehT s'erots nruter ycilop si .suolucidir I deirt ot nruter a evitcefed meti dna yeht t'ndluow ekat ti .kcab,Mixtral-8x7b,negative
6316,m'I os yrgna taht I dessim eht tneve esuaceb fo eht .ciffart I dah neeb gnikool drawrof ot ti rof .skeew,Mixtral-8x7b,negative
6317,ehT aps tnemtaert saw a .tnemtnioppasid I diap rof a gnixaler egassam dna dedne pu htiw erom niap naht nehw I .detrats,Mixtral-8x7b,negative
6318,m'I detnioppasid htiw eht .tcudorp tI t'nseod krow sa llew sa ti demialc .ot,Mixtral-8x7b,negative
6319,"ehT eunev saw a .ssem erehT erew gnol ,senil dna eht ffats saw .lufplehnu",Mixtral-8x7b,negative
6320,m'I detartsurf htiw eht .da s'tI gnidaelsim dna t'nseod yletarucca tneserper eht .tcudorp,Mixtral-8x7b,negative
6321,m'I tespu htiw eht .eivom ehT tolp saw elbatciderp dna eht gnitca saw .rapbus,Mixtral-8x7b,negative
6322,ehT tcudorp si a .macs I llef rof rieht sesimorp dna dedne pu htiw a sselesu eceip fo .knuj,Mixtral-8x7b,negative
6323,"m'I deyonna htiw eht .ecivres s'tI wols dna ,tneiciffeni dna eht ffats si .lufplehnu",Mixtral-8x7b,negative
6324,m'I detnioppasid htiw eht .tnaruatser ehT doof si decirprevo dna eht snoitrop era .llams,Mixtral-8x7b,negative
6325,"ehT tneve saw a .retsasid ehT srezinagro t'ndid nalp ,llew dna eht elohw gniht saw a .ssem",Mixtral-8x7b,negative
6326,m'I yrgna htiw eht .aps yehT degrahcrevo em rof a ecivres taht saw .rapbus,Mixtral-8x7b,negative
6327,m'I detartsurf htiw eht .erots yehT evah a detimil noitceles dna eht secirp era oot .hgih,Mixtral-8x7b,negative
6328,m'I detnioppasid htiw eht .yot s'tI ylpaehc edam dna ekorb .ylisae,Mixtral-8x7b,negative
6329,ehT s'dnarb remotsuc ecivres si .elbirret yehT t'nod dnopser ot seiriuqni dna t'nod wollof hguorht no rieht .sesimorp,Mixtral-8x7b,negative
6330,m'I deyonna htiw eht .eunev s'tI ytrid dna ylroop .deniatniam,Mixtral-8x7b,negative
6331,m'I detnioppasid htiw eht .da s'tI evitpeced dna t'nseod yletarucca tneserper eht .tcudorp,Mixtral-8x7b,negative
6332,m'I yrgna htiw eht .tcudorp s'tI evitcefed dna t'nseod krow sa .desitrevda,Mixtral-8x7b,negative
6333,m'I detartsurf htiw eht .ecivres s'tI elbailernu dna eht ffats si .lanoisseforpnu,Mixtral-8x7b,negative
6334,m'I detnioppasid htiw eht .tnaruatser ehT ytilauq fo eht doof sah enog .llihnwod,Mixtral-8x7b,negative
6335,ehT tneve saw a etsaw fo .emit tI saw ylroop dezinagro dna ton htrow eht ecirp fo .noissimda,Mixtral-8x7b,negative
6336,m'I yrgna htiw eht .aps yehT t'ndid edivorp eht ecivres I diap rof dna desufer ot dnufer ym .yenom,Mixtral-8x7b,negative
6337,m'I detartsurf htiw eht .erots yehT evah a roop nruter ycilop dna ekam ti tluciffid ot teg a .dnufer,Mixtral-8x7b,negative
6338,m'I detnioppasid htiw eht .yot s'tI ton sa nuf sa ti dekool ni eht .slaicremmoc,Mixtral-8x7b,negative
6339,ehT s'dnarb gnitekram si .gnidaelsim yehT ekam eslaf sesimorp dna t'nod reviled no rieht .smialc,Mixtral-8x7b,negative
6340,"m'I deyonna htiw eht .eunev s'tI ysion dna ,citoahc dna s'ti drah ot yojne eht .tneve",Mixtral-8x7b,negative
6341,m'I detnioppasid htiw eht .da s'tI depyhrevo dna t'nseod evil pu ot eht snoitatcepxe ti .stes,Mixtral-8x7b,negative
6342,m'I yrgna htiw eht .tcudorp s'tI ylroop dengised dna t'nseod teem ym .sdeen,Mixtral-8x7b,negative
6343,"m'I detartsurf htiw eht .ecivres s'tI wols dna ,tneiciffeni dna eht ffats si .evisnopsernu",Mixtral-8x7b,negative
6344,m'I detnioppasid htiw eht .tnaruatser ehT erehpsomta si gnitivninu dna eht ecivres si .wols,Mixtral-8x7b,negative
6345,ehT tneve saw a .tnemtnioppasid ehT srekaeps erew gnirob dna eht tnetnoc saw .gnitseretninu,Mixtral-8x7b,negative
6346,m'I yrgna htiw eht .aps yehT t'ndid edivorp eht level fo ecivres I detcepxe dna t'ndid sserdda ym .snrecnoc,Mixtral-8x7b,negative
6347,m'I detartsurf htiw eht .erots yehT evah detimil ytilibaliava dna eht secirp era oot .hgih,Mixtral-8x7b,negative
6348,m'I detnioppasid htiw eht .yot s'tI ton sa elbarud sa ti dluohs eb dna ekorb .ylisae,Mixtral-8x7b,negative
6349,ehT s'dnarb ssenisub secitcarp era .lacihtenu yehT ekat egatnavda fo rieht sremotsuc dna t'nod ezitiroirp rieht .sdeen,Mixtral-8x7b,negative
6350,"m'I deyonna htiw eht .eunev s'tI dedworcrevo dna ,elbatrofmocnu dna eht ffats si .lufplehnu",Mixtral-8x7b,negative
6351,m'I detnioppasid htiw eht .da s'tI detareggaxe dna t'nseod yletarucca tcelfer eht s'tcudorp .seitilibapac,Mixtral-8x7b,negative
6352,m'I yrgna htiw eht .tcudorp s'tI ytluaf dna t'nseod krow sa .dednetni,Mixtral-8x7b,negative
6353,"m'I detartsurf htiw eht .ecivres s'tI elbailernu dna eht ffats si ,evisnopsernu gnikam ti tluciffid ot teg eht pleh I .deen",Mixtral-8x7b,negative
6354,"m'I detnioppasid htiw eht .tnaruatser ehT doof si dnalb dna ,evitanigaminu dna eht snoitrop era .llams",Mixtral-8x7b,negative
6355,"ehT tneve saw a .retsasid ehT srezinagro t'ndid nalp ,llew dna eht elohw gniht saw a ,ssem gnitsaw ym emit dna .yenom",Mixtral-8x7b,negative
6356,m'I yrgna htiw eht .aps yehT degrahcrevo em rof secivres taht t'ndid teem ym .snoitatcepxe,Mixtral-8x7b,negative
6357,"m'I detartsurf htiw eht .erots yehT evah detimil ytilibaliava dna roop remotsuc ,ecivres gnikam ti tluciffid ot ekam .sesahcrup",Mixtral-8x7b,negative
6358,"m'I detnioppasid htiw eht .yot s'tI ton sa nuf sa ti dekool ni eht ,slaicremmoc dna ti t'nseod edivorp eht tnemniatretne eulav I .detcepxe",Mixtral-8x7b,negative
6359,"ehT s'dnarb gnitekram si .evitpeced yehT ekam eslaf sesimorp dna t'nod reviled no rieht ,smialc gnivael sremotsuc gnileef detnioppasid dna .detartsurf",Mixtral-8x7b,negative
6360,"m'I deyonna htiw eht .eunev s'tI ylroop deganam dna eht seitilicaf era ni ,riapersid gnikam rof na tnasaelpnu .ecneirepxe",Mixtral-8x7b,negative
6361,"m'I detnioppasid htiw eht .da s'tI depyhrevo dna t'nseod reviled no eht sesimorp ti ,sekam gnidael ot temnu .snoitatcepxe",Mixtral-8x7b,negative
6362,"m'I yrgna htiw eht .tcudorp s'tI ylroop dengised dna t'nseod teem ym ,sdeen gnitsaw ym emit dna .yenom",Mixtral-8x7b,negative
6363,"m'I detartsurf htiw eht .ecivres s'tI elbailernu dna eht ffats si ,evisnopsernu gnikam ti tluciffid ot teg eht pleh I deen dna gnitsaw ym .emit",Mixtral-8x7b,negative
6364,"m'I detnioppasid htiw eht .tnaruatser ehT doof si rapbus dna eht ecivres si ,wols gnikam rof na gniyfsitasnu .ecneirepxe",Mixtral-8x7b,negative
6365,"ehT tneve saw a .tnemtnioppasid ehT srekaeps erew gnigagnenu dna eht tnetnoc saw ,gnitseretninu gnitsaw ym emit dna .yenom",Mixtral-8x7b,negative
6366,"m'I yrgna htiw eht .aps yehT t'ndid edivorp eht level fo ecivres I detcepxe dna t'ndid sserdda ym ,snrecnoc gnitsaw ym emit dna .yenom",Mixtral-8x7b,negative
